sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
136,3,A,,Journal Description,xbrli:stringItemType,0..1,,"Source journal (full description of general journal, payroll journal, accountant entries). A more easily readable journal indication. The most common journals are: Purchases, Sales, Cash, and General Journal.",gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Journal Description,AccntgEntrs_EntryInfrmn_JornlDescrptn,元仕訳帳説明,元仕訳帳(一般仕訳、給与台帳、会計事務所入力の完全な説明)。 よりわかりやすい仕訳帳の指標。 最も一般的な仕訳帳は、次の通り。 仕入、売上、現金、一般仕訳。,gl-bus:sourceJournalDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:sourceJournalDescription
137,3,A,,Type Identifier,xbrli:tokenItemType,0..1,,"One of the following enumerated list: adjusting, budget, comparative, external-accountant, standard, passed-adjusting, eliminating, proposed, recurring, reclassifying, simulated, tax, other",gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Type Identifier,AccntgEntrs_EntryInfrmn_TypeIdntfr,種別識別子,"以下の値のうちのひとつ。
整理、予算、比較、外部会計事務所、通常、無視、消去、提案、反復、組替、シミュレーション、税、その他
[設定値のリスト]
(adjusting：整理)、(budget：予算)、(comparative：比較)、(external-accountant：外部会計事務所)、(standard：通常)、(passed-adjusting：無視)、(eliminating：消去)、(proposed：提案)、(recurring：反復)、(reclassifying：組替)、(simulated：シミュレーション)、(tax：税)、(other：その他)",gl-cor:entryType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryType
138,3,A,,Entry Origin,xbrli:stringItemType,0..1,,"Origin of entry: accrual, manual entry, imported entry, exchange gain or loss",gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Entry Origin,AccntgEntrs_EntryInfrmn_EntryOrgn,仕訳起源,仕訳の起源。発生、手入力、インポート入力、為替換算による損益。,gl-bus:entryOrigin,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:entryOrigin
139,3,A,,Entry Identifier,xbrli:stringItemType,0..1,,Identifier within source journal,gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Entry Identifier,AccntgEntrs_EntryInfrmn_EntryIdntfr,仕訳識別子,元仕訳帳中の識別子。,gl-cor:entryNumber,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryNumber
140,3,A,,Entry Description,xbrli:stringItemType,0..1,,Description of entry described by this entry header (e.g. Opening Balance),gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Entry Description,AccntgEntrs_EntryInfrmn_EntryDescrptn,仕訳説明,このエントリヘッダーによって説明された仕訳の説明(例えば、期首残高),gl-cor:entryComment,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryComment
141,3,A,,Entry Qualifier,xbrli:tokenItemType,0..1,,"Entry Qualifier - An enumerated field that qualifies the type of entry, specifically useful for general ledger and trial balance environments when it is important to state the values represented are summarized as of the reporting date - opening or closing balances. In accounting systems, this is often known as BBF (balance brought forward.) Permitted values are: standard, balance-brought-forward and other.",gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Entry Qualifier,AccntgEntrs_EntryInfrmn_EntryQulfr,仕訳修飾子,"仕訳の修飾子。総勘定元帳や試算表で、開始残高や決算残高のように、記された値が報告日で集約されていることを明示することが重要なときに有用な、仕訳の種別を修飾するもの。会計システムにおいて、BBF（繰越残高）として知られるもの。指定可能な値は以下。標準、繰越残高、その他
[設定値のリスト]
(standard：標準)、(balance-brought-forward：繰越残高)、(other：その他)",gl-cor:qualifierEntry,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:qualifierEntry
142,3,A,,Entry Qualifier Description,xbrli:stringItemType,0..1,,Free format description of the entry qualifier,gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Entry Qualifier Description,AccntgEntrs_EntryInfrmn_EntryQulfrDescrptn,仕訳修飾子説明,仕訳の修飾子の説明。,gl-cor:qualifierEntryDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:qualifierEntryDescription
143,3,A,,Posting Code,xbrli:stringItemType,0..1,,"Code for posting to period, e.g., period 1-13, based on codes in an accounting period file. We do not recommend that software vendors export here, but suggest providing period end numbers for the buckets. Possibilities W1 through W53, M1 through M13, Q1-Q4. Developers and others creating output files are encouraged to supply an actual end date.",gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Posting Code,AccntgEntrs_EntryInfrmn_PostngCod,転記コード,転記の期間を表すコード。例えば、会計期間ファイルのコードにもとづく期間１～１３。ソフトウエアベンダーが、この値をエクスポートすることは推奨しない。期間の最終番号を提供することを勧める。可能な値としては、W1からW53、M1からM13、Q1からQ4など。開発者や出力ファイルの作成者には、実際の終了日付を提供することを勧める。,gl-bus:postingCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:postingCode
144,3,A,,Batch ID for Entry Group,xbrli:stringItemType,0..1,,ID for a batch for this group of entries,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Batch ID for Entry Group,AccntgEntrs_EntryInfrmn_BatchIdEntryGrop,仕訳グループ識別子,この仕訳の集合に付ける、束の識別子。,gl-bus:batchID,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:batchID
145,3,A,,Batch Description,xbrli:stringItemType,0..1,,Description of this batch,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Batch Description,AccntgEntrs_EntryInfrmn_BatchDescrptn,仕訳グループ説明,この仕訳の束の説明。,gl-bus:batchDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:batchDescription
146,3,A,,Number of Entries,xbrli:integerItemType,0..1,,The total number of entries.,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Number of Entries,AccntgEntrs_EntryInfrmn_NumbrEntrs,仕訳総数,仕訳の総数。,gl-bus:numberOfEntries,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:numberOfEntries
147,3,A,,Total Debits,xbrli:monetaryItemType,0..1,,The total of all debit amounts.,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Total Debits,AccntgEntrs_EntryInfrmn_TotlDebts,借方合計,借方金額の合計値。,gl-bus:totalDebit,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:totalDebit
148,3,A,,Total Credits,xbrli:monetaryItemType,0..1,,The total of all credit amounts.,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Total Credits,AccntgEntrs_EntryInfrmn_TotlCredts,貸方合計,貸方金額の合計値。,gl-bus:totalCredit,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:totalCredit
149,3,A,,Type of Difference Between Book and Tax,xbrli:tokenItemType,0..1,,"Enumerated field with possible values of permanent, temporary or none indicating the type of difference between book and tax accounting methods. Omission of this field is equivalent to ""none""",gl-cor,,Entry Information,,,$.Accounting Entries.Entry Information.Type of Difference Between Book and Tax,AccntgEntrs_EntryInfrmn_TypeDiffrncBetwnBokAndTax,帳簿価税務簿価差異種別,"帳簿と税務会計処理方法との差異の種別を示す値。永久か一時的かまたは無し。値の省略時は「無し」と同じ。
[設定値のリスト]
(permanent：永久)、(temporary：一時的)、(none：無し)",gl-cor:bookTaxDifference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:bookTaxDifference
150,3,A,,Elimination Code,xbrli:stringItemType,0..1,,Informs destination ledger this is an intracompany entry which eliminates in consolidation,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Elimination Code,AccntgEntrs_EntryInfrmn_ElmntnCod,相殺消去コード,連結決算時に消去される連結会社間仕訳であることを、受取側の元帳に通知する。,gl-bus:eliminationCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:eliminationCode
151,3,A,,Budget Scenario Period Start,xbrli:dateTimeItemType,0..1,,Start of period covered by associated budgetScenario,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Budget Scenario Period Start,AccntgEntrs_EntryInfrmn_BudgtScenrPerdStart,予算シナリオ期間開始日付,関係付けられたbudgetScenarioがカバーする期間の開始日。,gl-bus:budgetScenarioPeriodStart,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioPeriodStart
152,3,A,,Budget Scenario Period End,xbrli:dateTimeItemType,0..1,,End of period covered by associated budgetScenario,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Budget Scenario Period End,AccntgEntrs_EntryInfrmn_BudgtScenrPerdEnd,予算シナリオ期間終了日付,関係付けられたbudgetScenarioがカバーする期間の終了日。,gl-bus:budgetScenarioPeriodEnd,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioPeriodEnd
153,3,A,,Scenario Description,xbrli:stringItemType,0..1,,Text related to budgetScenario,gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Scenario Description,AccntgEntrs_EntryInfrmn_ScenrDescrptn,シナリオ説明,budgetScenarioに関する記述。,gl-bus:budgetScenarioText,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioText
154,3,A,,Scenario Code,xbrli:stringItemType,0..1,,"Code for a budget scenario identifier (such as PB for 'preliminary budget', or RB for 'revised budget', or other identifier for entryType)",gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Scenario Code,AccntgEntrs_EntryInfrmn_ScenrCod,シナリオコード,予算シナリオの識別コード。例えば、「PB」（予備予算）、「RB」（補正予算）、または他の仕訳種別の識別子。,gl-bus:budgetScenario,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenario
155,3,A,,Budget Allocation Code,xbrli:tokenItemType,0..1,,"Code associated with the calculation formula: e.g. (D)ivide by number of periods, (T)otal for period given",gl-bus,,Entry Information,,,$.Accounting Entries.Entry Information.Budget Allocation Code,AccntgEntrs_EntryInfrmn_BudgtAllctnCod,予算配分コード,"計算式に関係付けられたコード。例えば、期間数での分割、与えられた期間の合計
[設定値のリスト]
(D：期間数での分割)、(T：与えられた期間の合計)",gl-bus:budgetAllocationCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetAllocationCode
156,3,A,,"ID for Reversing, Standard or Master Entry",xbrli:stringItemType,0..1,,"For standard, reversing, master, cancelling or other entries an ID associated with those entries.",gl-usk,,Entry Information,,,"$.Accounting Entries.Entry Information.ID for Reversing, Standard or Master Entry",AccntgEntrs_EntryInfrmn_IdRevrsngStandrdOrMastrEntry,反対/通常/マスタ仕訳識別子,通常、反対、マスタ、取消または他の仕訳のための、それらの仕訳を関連付けるID。,gl-usk:reversingStdId,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:reversingStdId
157,3,A,,Recurring Standard Description,xbrli:stringItemType,0..1,,Description to accompany standard or recurring ID,gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Recurring Standard Description,AccntgEntrs_EntryInfrmn_RecrrngStandrdDescrptn,反復通常仕訳説明,通常仕訳または反復仕訳のIDの説明。,gl-usk:recurringStdDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:recurringStdDescription
158,3,A,,Frequency Interval,xbrli:decimalItemType,0..1,,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the interval.",gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Frequency Interval,AccntgEntrs_EntryInfrmn_FreqncyIntrvl,頻度間隔,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、intervalを示す。,gl-usk:frequencyInterval,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:frequencyInterval
159,3,A,,Frequency Unit,xbrli:stringItemType,0..1,,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the unit.",gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Frequency Unit,AccntgEntrs_EntryInfrmn_FreqncyUnt,頻度単位,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、unitを示す。,gl-usk:frequencyUnit,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:frequencyUnit
160,3,A,,Repetitions Remaining,xbrli:integerItemType,0..1,,Number of times that the recurring entry will repeat,gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Repetitions Remaining,AccntgEntrs_EntryInfrmn_RepttnsRemnng,反復残回数,反復仕訳の繰り返し予定数。,gl-usk:repetitionsRemaining,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:repetitionsRemaining
161,3,A,,Next Date Repeat,xbrli:dateTimeItemType,0..1,,Date next repeated or standard posted,gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Next Date Repeat,AccntgEntrs_EntryInfrmn_NextDatRept,次回反復日付,次回の反復あるいは通常の転記日。,gl-usk:nextDateRepeat,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:nextDateRepeat
162,3,A,,Last Date Repeat,xbrli:dateTimeItemType,0..1,,Date last repeated or standard posted,gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.Last Date Repeat,AccntgEntrs_EntryInfrmn_LastDatRept,前回反復日付,前回の反復あるいは通常の転記日。,gl-usk:lastDateRepeat,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:lastDateRepeat
163,3,A,,End Date of Repeating Entry,xbrli:dateTimeItemType,0..1,,"For standard or recurring journals, stop date/time for repetitive entry.",gl-usk,,Entry Information,,,$.Accounting Entries.Entry Information.End Date of Repeating Entry,AccntgEntrs_EntryInfrmn_EndDatReptngEntry,反復仕訳終了日付,通常仕訳または反復仕訳のための、反復入力の終了日付/時刻。,gl-usk:endDateRepeatingEntry,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:endDateRepeatingEntry
